lbp58,hog435,hog556,hog111,hog25,hog369,hog16,hog210,hog363,hog138,hog394,hog120,hog361,hog151,hog421,hog387,hog95,hog225,hog309,hog237,hog547,hog117,hog336,hog374,hog243,hog235,hog565,hog278,hog34,hog430,hog43,hog129,hog61,hog520,hog94,hog90,hog329,lbp5,hog217,hog102,lbp3,hog17,hog221,hog509,hog379,hog84,hog209,hog160,hog367,hog7,Clase
0.4188325,0.05160709,0.1508094,0.1033536,0.1229724,0.07259424,0.2543799,0.04343928,0.0711508,0.1853446,0.1663941,0.07612028,0.06738054,0.2513817,0.1067388,0.2479202,0.2380128,0.1566844,0.07709923,0.02859098,0.0797078,0.1154459,0.04580883,0.0963596,0.03597239,0.03884504,0.2486803,0.0414846,0.1189354,0.2539365,0.256411,0.1912625,0.1179251,0.08615129,0.189511,0.1060191,0.05744697,0.00470509,0.2061187,0.1511437,0.006400253,0.1781584,0.2796692,0.2435524,0.2479202,0.1010534,0.04596233,0.1208332,0.09974447,0.1850176,Circuito integrado
0.3827549,0.1577691,0.1371197,0.158346,0.1595749,0.1498289,0.2085965,0.1123059,0.2062904,0.2223008,0.1963332,0.2223008,0.1618163,0.1571919,0.09307677,0.2107631,0.06905556,0.2372094,0.1773048,0.1848321,0.08995309,0.1920483,0.1441715,0.1077773,0.1595156,0.1507813,0.2174551,0.0579563,0.1889775,0.1830841,0.2206707,0.1087907,0.157061,0.06709595,0.08791547,0.1909345,0.2326051,0.004604443,0.2372094,0.103142,0.004955223,0.2085965,0.1191034,0.06526228,0.2107631,0.1796487,0.1058303,0.16347,0.1160857,0.1286879,Circuito integrado
0.3543321,0.2032853,0.1851421,0.07062688,0.1225716,0.2214294,0.06210777,0.2263387,0.1879248,0.1441871,0.08901906,0.1603827,0.2214294,0.157186,0.1393526,0.2214294,0.16803,0.214534,0.2240783,0.2080865,0.1204612,0.2302142,0.1899242,0.1891306,0.214534,0.214534,0.08115029,0.1632951,0.05044062,0.2155348,0.06780639,0.07488338,0.03509134,0.1304151,0.1532804,0.2425559,0.128972,0.00228561,0.1842029,0.1015651,0.006747467,0.2632127,0.1733526,0.1050001,0.2214294,0.09043276,0.2263387,0.07133977,0.2127339,0.07928728,Circuito integrado
0.4525477,0.1027367,0.0757338,0.09001235,0.1561598,0.06944906,0.1099786,0.04517971,0.0234411,0.07006083,0.04818865,0.07478553,0.08247274,0.2179949,0.0491351,0.4516283,0.2440637,0.2740292,0.1461075,0.03859486,0.04577452,0.1300664,0.01586701,0.03244394,0.1040643,0.1836729,0.1143162,0.03708401,0.126171,0.1404523,0.1072435,0.06543808,0.1363501,0.0305429,0.1314635,0.1240069,0.03285127,0.005673955,0.2740292,0.0573752,0.001618485,0.1074316,0.2740292,0.01645253,0.5156714,0.088896,0.07725853,0.1716053,0.02849869,0.1654488,Circuito integrado
0.300157,0.2215345,0.1588871,0.2115012,0.1382345,0.1457192,0.1474207,0.1942673,0.2429412,0.1946944,0.1207534,0.1356852,0.08152795,0.145863,0.1546327,0.24573,0.1298955,0.2277306,0.2606828,0.2477141,0.1538418,0.1893924,0.186446,0.24573,0.139737,0.08762794,0.1212554,0.1110836,0.1353959,0.1686976,0.1240835,0.2064416,0.1222774,0.1599009,0.2313046,0.212078,0.1952152,0.003724842,0.1897981,0.1802067,0.005780367,0.21873,0.1847318,0.1885645,0.08462937,0.1732946,0.08629105,0.1325852,0.1548865,0.1141103,Circuito integrado
0.3948883,0.1218921,0.1181661,0.04063613,0.1555128,0.246465,0.09811552,0.1774267,0.157146,0.1184093,0.08086686,0.1056963,0.246465,0.1691375,0.06831185,0.246465,0.1535138,0.2328262,0.1384839,0.1621331,0.06895219,0.1081426,0.1864248,0.1074237,0.2328262,0.2328262,0.05732173,0.1445568,0.08617283,0.1147453,0.08093222,0.0886998,0.1140026,0.1321261,0.1868325,0.1333854,0.2441179,0.003144386,0.2328262,0.1233711,0.004746308,0.09751341,0.1254821,0.1836804,0.246465,0.04736537,0.2322258,0.08530884,0.1506492,0.1779239,Circuito integrado
0.3376276,0.1258595,0.1903523,0.07150956,0.1700454,0.2156678,0.09531651,0.1341071,0.153361,0.1245267,0.1038144,0.108778,0.2252162,0.1403301,0.08010124,0.2252162,0.1972201,0.1840809,0.1159277,0.178229,0.0881399,0.2749933,0.137815,0.07721177,0.220199,0.220199,0.08919872,0.08692298,0.06226613,0.2080023,0.1221064,0.06134665,0.1245035,0.1094621,0.2226268,0.2543339,0.1515002,0.00938204,0.220199,0.05851509,0.005041164,0.1221544,0.1983268,0.1980347,0.2252162,0.0434397,0.2082837,0.0653986,0.1739336,0.1996061,Circuito integrado
0.3984949,0.1319662,0.1653377,0.1504864,0.1068719,0.1912231,0.1201035,0.1635543,0.1674415,0.1458355,0.1034503,0.1903381,0.1719829,0.1087091,0.07586997,0.1865903,0.1365057,0.1810767,0.2318998,0.1565818,0.07580193,0.1689402,0.1992982,0.249431,0.1442081,0.1369261,0.1101625,0.07374687,0.08900933,0.1792663,0.1559625,0.06202601,0.1284975,0.08958756,0.1158437,0.2196931,0.208846,0.005277943,0.2202354,0.08816239,0.007903728,0.1936135,0.2202354,0.07025491,0.2051729,0.1704476,0.1235381,0.1183677,0.1856228,0.1341383,Circuito integrado
0.5194706,0.1115965,0.05822036,0.0573826,0.1016295,0.2379693,0.05537642,0.101975,0.1287563,0.1193651,0.0751729,0.08898955,0.2425126,0.08147167,0.08271809,0.2425126,0.169119,0.1878284,0.1237774,0.16906,0.04794223,0.3383262,0.1031495,0.1070076,0.2741265,0.2967085,0.03716927,0.08062464,0.09292989,0.04586909,0.05476131,0.05746029,0.09045719,0.07614355,0.08378414,0.3693935,0.09987121,0.004154143,0.2967085,0.04263787,0.001467369,0.2491377,0.2967085,0.2808399,0.2364963,0.03907215,0.1427508,0.1222972,0.1458777,0.09957432,Circuito integrado
0.2594624,0.1187988,0.05589268,0.05155548,0.09483926,0.1703879,0.1725167,0.08679638,0.1083633,0.122933,0.1652516,0.1081481,0.1456358,0.07341392,0.1152004,0.1853166,0.2810379,0.2011318,0.08612464,0.1248213,0.1139664,0.3378333,0.0826765,0.2223608,0.2029925,0.1667656,0.1053073,0.130727,0.1492998,0.05599252,0.18965,0.09308594,0.1481208,0.1541832,0.09978393,0.3067712,0.2491506,0.004561298,0.2145635,0.08550094,0.004124079,0.1825876,0.2145635,0.2939299,0.2012081,0.04801393,0.1013803,0.1031699,0.2081616,0.07423293,Circuito integrado
0.388364,0.2129426,0.1177033,0.2635033,0.09253269,0.075446,0.1282841,0.0422335,0.08874791,0.1280237,0.2398565,0.2154688,0.09057837,0.1354837,0.1753112,0.2398565,0.1995954,0.2356592,0.3305452,0.06138371,0.112305,0.08073295,0.1231634,0.08244692,0.08583719,0.09138773,0.1342825,0.1095251,0.1496547,0.2063494,0.1081322,0.1502297,0.1215925,0.1183275,0.2517821,0.07588314,0.18944,0.004894349,0.2356592,0.1427796,0.003657588,0.1276557,0.2356592,0.1631503,0.2398565,0.2517821,0.04615571,0.2063056,0.0721522,0.1068169,Circuito integrado
0.4200132,0.2008929,0.1961197,0.2120226,0.1917629,0.1758455,0.1592282,0.1535128,0.1718592,0.1246826,0.1216508,0.1573537,0.1548825,0.2001208,0.06029975,0.1700886,0.08768705,0.1889379,0.2351553,0.1887925,0.04908696,0.2137011,0.147815,0.2054245,0.1715911,0.1498431,0.1536538,0.05154912,0.13018,0.2371062,0.1838143,0.06314393,0.132195,0.07101404,0.06060763,0.2374819,0.2087903,0.00899676,0.1419074,0.05996886,0.008510167,0.180902,0.1821312,0.07326168,0.1595298,0.2374819,0.1330417,0.08902992,0.17237,0.1419027,Circuito integrado
0.3019547,0.1148934,0.1926439,0.2185114,0.08478253,0.08504324,0.04916652,0.08144455,0.1037721,0.1729916,0.1723944,0.1503114,0.07442147,0.08120385,0.1431693,0.1620823,0.150177,0.2398093,0.1414248,0.08478509,0.114827,0.2185114,0.06831404,0.1940946,0.09013756,0.08526909,0.1414255,0.04040518,0.0753973,0.2210613,0.06598193,0.1758338,0.07367286,0.104848,0.1823686,0.2161063,0.3632511,0.002787162,0.2398093,0.159794,0.004158751,0.04239595,0.2272541,0.1869991,0.1302344,0.2161063,0.07504767,0.08506566,0.08538806,0.08233538,Circuito integrado
0.4074394,0.1236936,0.1334826,0.06545042,0.1886897,0.04439434,0.05963665,0.05870455,0.09810998,0.1452344,0.1366158,0.1646559,0.04822439,0.1370193,0.07725175,0.06301212,0.09145837,0.04994683,0.09945089,0.07019336,0.1255055,0.2885874,0.05275863,0.3920842,0.03224074,0.03246759,0.1260695,0.005869724,0.1832913,0.106322,0.08262957,0.1153874,0.2442869,0.1160981,0.0826956,0.3006112,0.2248654,0.00971635,0.04232558,0.1560805,0.005084555,0.216678,0.1121612,0.1485148,0.08331543,0.08689222,0.06127119,0.1354027,0.0484064,0.06598552,Circuito integrado
0.4118188,0.1744507,0.05064946,0.1006259,0.1365352,0.2544246,0.09031628,0.1784572,0.1693617,0.08036525,0.09670505,0.2297143,0.2544246,0.1722641,0.1129261,0.2544246,0.01589044,0.2722076,0.1539188,0.1995619,0.0597386,0.2785885,0.1499872,0.2544246,0.2722076,0.2722076,0.08762699,0.09916797,0.07974269,0.0553855,0.1265917,0.04324345,0.09081165,0.07305484,0.01722192,0.2909591,0.2239884,0.003819027,0.1722275,0.04272022,0.00469978,0.2715709,0.03797032,0.0344827,0.2174563,0.07584626,0.1390619,0.1254888,0.1865522,0.1379964,Circuito integrado
0.3856756,0.229534,0.1526157,0.2076965,0.1560478,0.1213869,0.148165,0.1025317,0.1865694,0.1624882,0.1505254,0.1402725,0.2088795,0.1952494,0.1153068,0.1753371,0.1936909,0.2113499,0.2377127,0.1478001,0.1362367,0.2076965,0.1359108,0.1885429,0.108399,0.2058726,0.2325891,0.09761517,0.1502514,0.182317,0.1398205,0.1408688,0.1774836,0.1604894,0.1488076,0.2075918,0.213635,0.0009162959,0.2113499,0.1157492,0.003573901,0.2252352,0.2113499,0.1524484,0.2088795,0.1855983,0.1081112,0.1772165,0.117132,0.1612733,Circuito integrado
0.359569,0.09517159,0.1024978,0.1546114,0.09853789,0.1598942,0.2297595,0.1756928,0.1284261,0.1105672,0.2008021,0.1731018,0.1518435,0.1408718,0.1561024,0.1415641,0.1408361,0.1713261,0.1525007,0.1391709,0.131099,0.1265776,0.1558762,0.1487051,0.2012535,0.1691004,0.1568492,0.1601624,0.1311952,0.1354977,0.2020018,0.08854017,0.117842,0.14822,0.1127686,0.1437409,0.1302233,0.007049164,0.1430037,0.09329078,0.007103555,0.137154,0.1496729,0.1148955,0.1658705,0.1609107,0.185149,0.1622451,0.1667333,0.1487047,Circuito integrado
0.5026891,0.2591936,0.2943474,0.2454147,0.2719943,0.2095483,0.1972912,0.2100972,0.1788739,0.2454147,0.2216634,0.1631538,0.2150488,0.1692019,0.208905,0.1479287,0.05230914,0.08371106,0.2916953,0.1955602,0.2943474,0.2268663,0.2161832,0.0899375,0.1888293,0.2164585,0.2337078,0.06571086,0.2300308,0.1719334,0.1982563,0.2454147,0.1853526,0.2870972,0.1196212,0.191493,0.08082035,0.01114218,0.1303774,0.2800847,0.01761441,0.2719943,0.08370736,0.08757796,0.141296,0.2800847,0.2083992,0.1322222,0.2111494,0.2062834,Circuito integrado
0.3687197,0.1508779,0.1473593,0.1440147,0.1276255,0.1736858,0.1882967,0.2008484,0.1987326,0.1098605,0.1353681,0.1131169,0.1678942,0.2178951,0.1118421,0.1727566,0.06640819,0.1934591,0.1969346,0.2026666,0.09515309,0.2624262,0.1974274,0.1613461,0.1870151,0.1785427,0.09908179,0.1108634,0.07549969,0.1853156,0.2107221,0.07158993,0.09122113,0.109442,0.07071265,0.2425268,0.1678595,0.006116595,0.2026666,0.0813721,0.007611968,0.1680501,0.1212083,0.1377758,0.1833433,0.1786219,0.1903624,0.1352354,0.1306927,0.2372158,Circuito integrado
0.340361,0.0944337,0.08348271,0.165429,0.1283839,0.2283041,0.09309276,0.1704744,0.1751985,0.1281228,0.09476043,0.2068934,0.2283041,0.08995932,0.109087,0.2283041,0.1495048,0.183424,0.05525299,0.1989754,0.08285861,0.2341118,0.1513361,0.2283041,0.223467,0.223467,0.1433318,0.2145815,0.1001424,0.06325582,0.08419826,0.06526278,0.09146996,0.09863377,0.08267348,0.2477155,0.2306987,0.004551927,0.2118968,0.07694961,0.00381878,0.09462893,0.1661545,0.1202218,0.2283041,0.1425603,0.1295386,0.1223268,0.1666012,0.1824416,Circuito integrado
0.328802,0.1063735,0.1030999,0.08596852,0.11026,0.1386801,0.1082632,0.1784848,0.1709322,0.093226,0.1568642,0.06184884,0.1637397,0.1179509,0.1927581,0.1858238,0.2233766,0.2042865,0.1061399,0.1856999,0.1762476,0.3001375,0.1898305,0.1874692,0.1518951,0.1942603,0.1279951,0.2058793,0.1205014,0.104889,0.09791066,0.1250416,0.1279769,0.1562961,0.2419812,0.2727569,0.211883,0.007638399,0.2042865,0.106314,0.006016279,0.1614739,0.2042865,0.1910664,0.2096443,0.07386421,0.1702124,0.1170447,0.1386295,0.07923697,Circuito integrado
0.441077,0.1298466,0.1747899,0.1389799,0.09402888,0.2106946,0.1652534,0.1539227,0.1531721,0.1004626,0.1046493,0.167143,0.2083388,0.06464479,0.1116679,0.1617048,0.2254294,0.1756772,0.112095,0.1508637,0.1005187,0.1517774,0.153582,0.2106946,0.2080482,0.205336,0.08901637,0.1199881,0.08689193,0.1026107,0.09608097,0.07381245,0.08613061,0.1041541,0.2236009,0.1403293,0.2272226,0.004808886,0.2127849,0.07629039,0.003827279,0.1255456,0.2127849,0.2181879,0.2007526,0.1119457,0.2006248,0.08812098,0.1545064,0.2261323,Circuito integrado
0.3418981,0.07543909,0.1909297,0.04694069,0.06145512,0.2906333,0.0427476,0.1591704,0.1025297,0.2346555,0.08379736,0.154005,0.2906333,0.07864754,0.1191172,0.2906333,0.02233884,0.2686319,0.1000664,0.1311772,0.08970995,0.2958523,0.1125009,0.06911056,0.2686319,0.2686319,0.07989779,0.179854,0.02172286,0.2279205,0.03644124,0.06140456,0.01662893,0.06581768,0.02326139,0.3292646,0.08359478,0.006771496,0.2686319,0.05298569,0.003202507,0.1445226,0.03587701,0.004237111,0.2906333,0.02757168,0.253393,0.05178999,0.1384603,0.07612711,Circuito integrado
0.3175659,0.1113429,0.1230522,0.04313857,0.2164158,0.2969685,0.1522615,0.148532,0.1339868,0.1113862,0.0634836,0.1129626,0.2969685,0.2352702,0.08739222,0.2969685,0.02548266,0.3127644,0.141414,0.1333069,0.04881836,0.2911269,0.1463316,0.05359476,0.297534,0.3127644,0.03731372,0.1478588,0.1047119,0.1225073,0.1226381,0.03613813,0.04435206,0.03786963,0.03001914,0.3230951,0.05314162,0.005346232,0.3127644,0.02982334,0.002898068,0.1858411,0.04080281,0.01002737,0.2969685,0.0333677,0.1898621,0.09730533,0.07040265,0.07940225,Circuito integrado
0.7564413,0.1690995,0.1196995,0.1078443,0.06087819,0.2137506,0.2349779,0.2071065,0.2137506,0.1590289,0.1649183,0.1965823,0.1655073,0.1579578,0.04551079,0.2137506,0.08496454,0.2165333,0.2466737,0.2165333,0.03925125,0.1500971,0.2240108,0.1872933,0.2165333,0.175489,0.1052509,0.01770234,0.03099071,0.1734475,0.2505227,0.0369244,0.04774742,0.1053711,0.06422608,0.258114,0.1581151,0.004103118,0.1820707,0.04107257,0.004258364,0.2205522,0.2165333,0.1378668,0.2137506,0.1941901,0.1684106,0.06057723,0.2137506,0.2164121,Circuito integrado
0.3385907,0.1402169,0.1223052,0.1286167,0.1328869,0.2395985,0.1029428,0.1815977,0.1442117,0.1727409,0.0800136,0.1243317,0.2395985,0.1309675,0.09248685,0.2395985,0.1149691,0.160226,0.1336388,0.1202548,0.1135162,0.207454,0.1634872,0.1819431,0.2207921,0.2207921,0.07780153,0.2006855,0.06681016,0.115098,0.1085493,0.1456792,0.06224053,0.1044776,0.1079115,0.2054048,0.1056589,0.008785685,0.1521768,0.1378448,0.002869544,0.1014678,0.1226267,0.1282841,0.2395985,0.1571801,0.2473465,0.08434541,0.1224317,0.1805607,Circuito integrado
0.3579232,0.2208912,0.1809481,0.1306254,0.1241498,0.09708808,0.1520354,0.1441776,0.200233,0.1444753,0.1047623,0.1483862,0.1157961,0.1371341,0.1231988,0.1455086,0.1062907,0.2332776,0.1911017,0.1866206,0.1266765,0.2304367,0.1581619,0.2326662,0.1053299,0.130872,0.09624497,0.1389013,0.07699075,0.1496233,0.1311113,0.1741519,0.05928211,0.1115041,0.08975264,0.2911363,0.2258349,0.004639242,0.2332776,0.1388771,0.00288749,0.1884668,0.168368,0.2393245,0.1322114,0.1083722,0.1178139,0.05528806,0.1085715,0.07771165,Circuito integrado
0.41908,0.227196,0.1373661,0.07825208,0.1980265,0.2555016,0.09124767,0.1640127,0.1685466,0.2276993,0.1035909,0.1737385,0.2555016,0.1815304,0.1128124,0.2555016,0.2287383,0.223895,0.2069613,0.1694914,0.09872402,0.1745683,0.1581498,0.1761268,0.223895,0.223895,0.2407722,0.07521622,0.112895,0.193626,0.06380966,0.1203409,0.0946589,0.09287152,0.1434395,0.2610257,0.2047099,0.006092959,0.223895,0.1409684,0.004735042,0.09406022,0.223895,0.08326937,0.2555016,0.06876013,0.1483837,0.1045368,0.1208566,0.1198803,Circuito integrado
0.3264572,0.1794103,0.1420694,0.1686179,0.1203978,0.2125307,0.06757814,0.2136808,0.1630126,0.08695237,0.1467047,0.1551812,0.194731,0.1274138,0.1627215,0.1311315,0.2420413,0.1132072,0.1392169,0.1802885,0.1476034,0.214033,0.2037508,0.1506467,0.2322062,0.2213976,0.1248608,0.2265197,0.08118379,0.1229367,0.08683924,0.1214552,0.117617,0.1894723,0.2420413,0.2269619,0.2371012,0.00607515,0.1247357,0.1170873,0.008173955,0.05137262,0.2322062,0.2109376,0.1500114,0.1548227,0.1708984,0.08253311,0.1410871,0.09630731,Circuito integrado
0.3966959,0.1208269,0.2106064,0.09107646,0.1407633,0.1074337,0.162617,0.09575803,0.1195678,0.1475679,0.2307497,0.17997,0.07687832,0.1351311,0.1491614,0.07184315,0.1333032,0.0986743,0.114487,0.1165096,0.1320193,0.1284066,0.0944325,0.2462194,0.1025954,0.08005126,0.1706668,0.0855401,0.1221241,0.224951,0.2569146,0.09911454,0.215144,0.1305874,0.1324671,0.1593861,0.2513184,0.007562248,0.1148686,0.2024487,0.002195693,0.1358594,0.151582,0.1355554,0.06376094,0.173576,0.04735317,0.1247364,0.1810525,0.1607712,Circuito integrado
0.4206405,0.1038137,0.2122334,0.1017316,0.1413242,0.05450626,0.111016,0.07770091,0.1264212,0.1465504,0.2191485,0.1902488,0.06991364,0.138076,0.1433242,0.06532809,0.2097518,0.05802347,0.104302,0.104723,0.1477425,0.1298552,0.08498762,0.2499997,0.04613113,0.07229915,0.1505271,0.0696667,0.101411,0.2231224,0.2011153,0.09022766,0.1883818,0.1445641,0.1277922,0.1795756,0.266006,0.008842982,0.07670073,0.1660244,0.003999434,0.1365019,0.2338047,0.1193413,0.04958212,0.1877334,0.04659662,0.1001529,0.1585355,0.143906,Circuito integrado
0.5255488,0.06760529,0.2850404,0.2540958,0.213286,0.1755909,0.2422228,0.2542064,0.2228364,0.2540958,0.2228364,0.2540958,0.1648176,0.1609805,0.1941505,0.09897731,0.1133504,0.1183729,0.06639889,0.2033477,0.2850404,0.1103568,0.3075337,0.145733,0.1574183,0.1700304,0.2850404,0.07673101,0.2137338,0.1656362,0.2337178,0.2540958,0.2080036,0.2788385,0.2021135,0.1362333,0.09142188,0.009160093,0.1557038,0.2802321,0.008455642,0.2422228,0.1504132,0.1194851,0.09852897,0.2802321,0.1573504,0.1067827,0.2167983,0.1381587,Circuito integrado
0.4809481,0.2624892,0.1943448,0.2539007,0.1982561,0.1784658,0.1307033,0.1818345,0.1557464,0.2457447,0.2206194,0.1538152,0.2206194,0.1022972,0.2049161,0.1572109,0.07099516,0.09558263,0.3070059,0.1695845,0.2877537,0.2539007,0.1833045,0.100321,0.1621697,0.2412173,0.1632029,0.07431301,0.1873998,0.1027512,0.1407893,0.2539007,0.1829634,0.2582973,0.1319967,0.2498763,0.0960607,0.009592545,0.134042,0.2867039,0.01379761,0.2658758,0.1135001,0.1038944,0.156988,0.2867039,0.2247416,0.1315319,0.2206194,0.2102702,Circuito integrado
0.466528,0.05070843,0.06602856,0.1420599,0.05819418,0.1601701,0.1201462,0.1759167,0.1413895,0.05879019,0.1465388,0.1481176,0.1390691,0.05561796,0.2075583,0.1082922,0.2378679,0.1466824,0.05702027,0.12919,0.2034832,0.1314057,0.1615552,0.2366081,0.1583877,0.1434177,0.1864465,0.1896508,0.08831356,0.034647,0.09614406,0.2029649,0.1007432,0.186378,0.2378679,0.1135836,0.2340335,0.005399171,0.1436239,0.1941541,0.003714545,0.0773002,0.2377069,0.2419699,0.09176489,0.1098346,0.1882284,0.1287881,0.1795665,0.1497712,Circuito integrado
0.3556965,0.1385731,0.08477428,0.1549941,0.1277941,0.1508903,0.1020762,0.1593115,0.2019628,0.1014215,0.1255511,0.05728938,0.1147386,0.1078803,0.09110721,0.1573541,0.07858286,0.2155946,0.1460377,0.2168972,0.1210056,0.2642253,0.1677271,0.2966066,0.1647657,0.1622896,0.1202909,0.01542565,0.1243908,0.05863686,0.08255298,0.2642253,0.1215207,0.1334181,0.1115862,0.252821,0.2870127,0.01356775,0.2500694,0.252821,0,0.1980438,0.06115209,0.2139013,0.2418437,0.1209369,0.2091012,0.1222367,0.05175143,0.1305824,Led
0.2266262,0.09999741,0.05733406,0.0286008,0.05734731,0.1029509,0.08631237,0.06093796,0.08219652,0.05423879,0.1191991,0.07697883,0.1364301,0.0489684,0.05382867,0.1281318,0.134696,0.2893251,0.09282306,0.06139843,0.06035442,0.3183392,0.09156338,0.3086756,0.08182915,0.1120909,0.08195729,0.02372642,0.09835662,0.04892598,0.05957558,0.0563318,0.1155426,0.08682539,0.0674381,0.3284243,0.3250479,0.002456573,0.2893251,0.06305258,0.002328317,0.139303,0.1479084,0.04161861,0.1894382,0.03359129,0.06730252,0.1070578,0.1030603,0.1194954,Led
0.3022747,0.2581482,0.1121063,0.2783371,0.08989834,0.2289956,0.1178313,0.06183714,0.1074509,0.1482213,0.1034972,0.1039705,0.1804186,0.1193585,0.09766496,0.2660367,0.04204311,0.3058748,0.2828876,0.03197701,0.1202722,0.2783371,0.1781273,0.2155075,0.2550023,0.177075,0.1793423,0.03111383,0.1390489,0.1186912,0.1133415,0.2783371,0.134308,0.08441005,0.07023461,0.1724603,0.2971555,0,0.3058748,0.2642728,0,0.2362225,0.05314277,0.1154053,0.2625153,0.2389202,0.03452765,0.1314504,0.06942677,0.07815757,Led
0.3042767,0.02403253,0.1486959,0.2780944,0.05395895,0.2714571,0.1227174,0.03834299,0.1008176,0.2780944,0.03296627,0.174014,0.2462279,0.06494291,0.06590268,0.2224746,0.03755071,0.279489,0.01701699,0.04217591,0.04670072,0.08167341,0.1201247,0.03710335,0.279489,0.2492721,0.03075559,0.04279462,0.2141363,0.1070159,0.1188914,0.2780944,0.2394069,0.0170717,0.06285494,0.08527364,0.2574712,0,0.279489,0.2965287,0,0.2438579,0.03491591,0.07948069,0.2714571,0.2313976,0.04983426,0.1723915,0.06410148,0.0494759,Led
0.3386411,0.2284604,0.1414269,0.07163718,0.2085556,0.12163,0.1494372,0.05288129,0.07300104,0.1114382,0.1128846,0.1557613,0.1015488,0.2400027,0.09693588,0.2700184,0.09080972,0.2437807,0.2453686,0.06708837,0.1099429,0.2870509,0.07899354,0.2700184,0.1584371,0.08270873,0.03500919,0.03111891,0.1293363,0.09660815,0.1111286,0.09388076,0.1206991,0.07730296,0.04936695,0.2503162,0.1674421,0,0.1918815,0.07926088,0.005917727,0.07156849,0.0770067,0.02440796,0.2700184,0.09212715,0.07363369,0.1724169,0.09902486,0.1791673,Led
0.3001654,0.114963,0.2597289,0.03170712,0.2141544,0.09694475,0.05518631,0.07047514,0.07239805,0.08523655,0.13247,0.09373835,0.06275666,0.1947685,0.1617739,0.2573648,0.08473721,0.2600949,0.1581542,0.06670294,0.1693962,0.2785493,0.08371477,0.2573648,0.194027,0.08950774,0.05061763,0.06483085,0.1241071,0.2485256,0.04463621,0.09527499,0.07647305,0.09860582,0.04379204,0.3099443,0.2370334,0.00379575,0.2600949,0.08196572,0.008930316,0.145668,0.1350254,0.06461833,0.2236285,0.02161594,0.06664461,0.1401194,0.1364361,0.04010163,Led
0.3366297,0.09663107,0.2660828,0.02501208,0.1817207,0.09260882,0.03648199,0.07519349,0.08356156,0.1210665,0.2343517,0.1575337,0.06162433,0.1565078,0.2332436,0.247545,0.06049053,0.2780724,0.1321725,0.06581075,0.214288,0.2689265,0.1120726,0.247545,0.2240164,0.106935,0.05893739,0.07703386,0.1438656,0.2566797,0.02491474,0.07823235,0.07938383,0.1936521,0.03220607,0.3188661,0.2396028,0,0.2389326,0.05075125,0.01471869,0.1513914,0.08697943,0.1227207,0.1620804,0.01500535,0.07658134,0.1590582,0.1143559,0.03385297,Led
0.1885174,0.23364,0.07045548,0.1747392,0.1064901,0.2690822,0.0347722,0.0888211,0.06075328,0.2262225,0.1171912,0.2248662,0.2476104,0.0933291,0.07832168,0.2690822,0.04774777,0.2472688,0.2359043,0.07166997,0.04736413,0.2262225,0.07571058,0.06022409,0.2472688,0.215866,0.02329371,0.05750792,0.1038901,0.08766523,0.01456802,0.193314,0.06989537,0.05636875,0.03188281,0.2951946,0.2403632,0.007098894,0.2472688,0.1419749,0.002372032,0.08204835,0.06835616,0.04530773,0.2690822,0.1414236,0.06751044,0.1264629,0.1121475,0.06590202,Led
0.3566028,0.1044891,0.1832408,0.0463437,0.1918711,0.1100954,0.04427171,0.07164039,0.08553222,0.2126624,0.1747486,0.113892,0.1272359,0.151105,0.1391652,0.2652676,0.02526846,0.2756828,0.09999275,0.06988739,0.1655948,0.2567255,0.09142616,0.2652676,0.1916626,0.1441311,0.1335344,0.02597563,0.1355794,0.1490586,0.034277,0.2567255,0.1129968,0.1550465,0.02062223,0.3254632,0.2552985,0.008928396,0.2060525,0.2113601,0.01409543,0.1396209,0.05574081,0.06009277,0.2066393,0.03177146,0.08771057,0.1431576,0.08061375,0.07100649,Led
0.3236972,0.05937797,0.1470934,0.05876936,0.1894688,0.1730863,0.04481983,0.06429815,0.03526979,0.1680918,0.1978158,0.184831,0.1347224,0.1564644,0.1738133,0.2421884,0.02575491,0.2938483,0.1102556,0.05129055,0.1419949,0.2698998,0.06942526,0.2421884,0.08040822,0.05307466,0.0520563,0.03917455,0.1522968,0.1476333,0.03910745,0.1256339,0.1291668,0.1210821,0.02343775,0.3155648,0.2252007,0,0.2806763,0.09479404,0.01214528,0.1693311,0.08851206,0.1278686,0.2421884,0.05645081,0.03595122,0.1633845,0.1096179,0.05374909,Led
0.2858631,0.04242826,0.234836,0.03611457,0.1428115,0.08627729,0.03462854,0.06799662,0.0785285,0.1239078,0.1456362,0.116434,0.07303104,0.1189546,0.1566167,0.2519047,0.04036105,0.2507128,0.1085932,0.06732491,0.1394995,0.2801549,0.0839139,0.2519047,0.1561265,0.1066075,0.04555541,0.05709835,0.08561152,0.2236885,0.03884804,0.09082377,0.05750329,0.1026535,0.0164207,0.291811,0.2334157,0.006318871,0.2507128,0.06861565,0.006931012,0.147268,0.07968936,0.1178249,0.2102346,0.02711551,0.09288716,0.1014461,0.1222378,0.03709812,Led
