lbp58,hog25,hog210,hog435,hog387,hog111,hog556,hog363,hog16,hog394,hog369,hog138,hog225,hog95,hog120,hog237,hog361,hog509,hog379,hog151,hog217,hog374,hog513,hog520,hog336,hog221,hog421,hog367,hog547,hog34,hog360,hog117,hog198,hog94,lbp5,hog235,hog565,hog61,hog309,hog222,hog90,hog508,hog510,hog340,hog43,hog483,hog278,hog220,hog96,hog358,Clase
0.2718588,0.09718775,0.1316379,0.08850688,0.1993568,0.1469215,0.09473166,0.1490126,0.04857618,0.1135907,0.1108583,0.06885837,0.2140847,0.1199883,0.07602598,0.134778,0.1434022,0.1346381,0.1344212,0.1069147,0.2211474,0.2311854,0.2600073,0.1304202,0.1404799,0.1858984,0.1068929,0.1497317,0.1192023,0.08913231,0.1799947,0.2566015,0.2162302,0.1519167,0,0.182928,0.09453331,0.07883493,0.09368923,0.166888,0.2895844,0.08852848,0.1322103,0.1495164,0.04137404,0.09028833,0.152157,0.2209513,0.1104512,0.1682752,Circuito integrado
0.4554214,0.04426758,0.202947,0.07309435,0.1382296,0.1902737,0.06813669,0.2079249,0.1198584,0.1258008,0.2106674,0.1154334,0.2081919,0.1463935,0.1561408,0.1962045,0.2106674,0.2120088,0.1988606,0.05783061,0.2081919,0.1138277,0.1608574,0.1397513,0.1981771,0.14026,0.1511142,0.2084378,0.1233773,0.06696092,0.1639673,0.1746618,0.2182045,0.1372083,0.002244038,0.2081919,0.1694485,0.08057367,0.06294611,0.1671197,0.1387804,0.210274,0.2120088,0.2075464,0.1184334,0.2105946,0.1232582,0.1265091,0.1818637,0.2111132,Circuito integrado
0.3849661,0.1138939,0.09373799,0.03234746,0.1571142,0.108485,0.1002632,0.07716299,0.0643517,0.1845668,0.1223881,0.1151287,0.2757204,0.01998805,0.06948405,0.06886715,0.1231229,0.157443,0.1712114,0.06762788,0.2757204,0.2170435,0.1834704,0.1586496,0.1164317,0.01990537,0.1641523,0.1298106,0.1504277,0.07716191,0.1849508,0.1113687,0.3039102,0.03676189,0.002984872,0.2244571,0.1022647,0.0611974,0.02218216,0.02210123,0.1449039,0.1221421,0.1231573,0.1795526,0.07093614,0.1282107,0.104006,0.019563,0.02547362,0.208461,Circuito integrado
0.3871517,0.1316153,0.1702232,0.08168561,0.2042688,0.08778208,0.1237678,0.1887276,0.07150268,0.08662013,0.2222174,0.06917105,0.127655,0.1672659,0.1119472,0.1807355,0.2235934,0.2041733,0.1854763,0.114756,0.1636298,0.2235934,0.2191414,0.09784266,0.2124856,0.2227379,0.08326747,0.2235934,0.06689889,0.1391759,0.1916083,0.2641327,0.112395,0.1493551,0.002497338,0.1999806,0.104122,0.1613161,0.07955095,0.1918433,0.2547499,0.1171606,0.179241,0.2237272,0.06798025,0.1598736,0.1535388,0.1574403,0.1476735,0.1446889,Circuito integrado
0.2501629,0.1059417,0.169354,0.1318949,0.2260097,0.1640324,0.1208302,0.193418,0.1391395,0.2189831,0.1170886,0.2128209,0.2279364,0.1133756,0.1202998,0.1790148,0.1374649,0.1952135,0.2071332,0.07864559,0.2279364,0.2278118,0.2232657,0.2536905,0.1966395,0.1460248,0.181126,0.1611167,0.2272573,0.1247986,0.204353,0.1073919,0.2330856,0.06575643,0.002568781,0.09153017,0.1867128,0.1132736,0.1105686,0.171642,0.1329059,0.1633785,0.1685922,0.1767337,0.1109462,0.146201,0.07732054,0.08684359,0.121998,0.1203875,Circuito integrado
0.2824148,0.02039462,0.1177601,0.1347558,0.07895587,0.07022298,0.2691314,0.1226515,0.08625129,0.1029485,0.1066141,0.04941574,0.1886835,0.2207102,0.02966354,0.1240884,0.1713026,0.2651129,0.05369134,0.03137584,0.168474,0.2535429,0.1165069,0.09000213,0.1031251,0.2075305,0.08604737,0.1328759,0.1258664,0.06373648,0.08101965,0.1525916,0.2216593,0.1900238,0.005350725,0.1918638,0.1159931,0.09198755,0.113881,0.2042754,0.2204562,0.1675417,0.1962968,0.1461689,0.1283354,0.2366673,0.0717756,0.1742845,0.2207102,0.09716266,Circuito integrado
0.3311394,0.05864606,0.115974,0.09810906,0.07015703,0.10728,0.1309821,0.1382771,0.07875317,0.1585578,0.1713835,0.1193474,0.1288815,0.237985,0.1006603,0.1023615,0.1637916,0.2369204,0.07114143,0.06057756,0.1429133,0.2167677,0.103843,0.2123184,0.1734411,0.2272034,0.1950025,0.1882561,0.2113141,0.08703872,0.09776243,0.07318904,0.1064112,0.237985,0.00258563,0.1472802,0.1706078,0.1194392,0.06872518,0.2266356,0.06042043,0.1649979,0.1981542,0.1917731,0.08136897,0.2117713,0.08100715,0.2272034,0.237985,0.0998813,Circuito integrado
0.3505363,0.04862067,0.2029896,0.08146273,0.1235103,0.0494312,0.08700701,0.1281635,0.05841703,0.1338561,0.2197785,0.2271592,0.1403448,0.1065662,0.2945535,0.1381074,0.2197785,0.1235102,0.1317136,0.03610441,0.1757035,0.2197785,0.1569606,0.1861953,0.1738527,0.1901228,0.1124971,0.1593949,0.1227369,0.04342552,0.1494945,0.2945535,0.1734676,0.06038178,0.002986044,0.2056946,0.08847816,0.0418481,0.05066914,0.1219,0.3769738,0.1207805,0.1233876,0.1995716,0.03374871,0.1360551,0.1799834,0.1051002,0.06825459,0.09908554,Circuito integrado
0.5105705,0.1346705,0.1646169,0.2244648,0.1565404,0.2195439,0.2172216,0.2062942,0.1942098,0.2112758,0.1410574,0.2195439,0.08784172,0.02470592,0.2195439,0.2032706,0.2112758,0.04707716,0.1752224,0.1717134,0.1019841,0.1579025,0.07394647,0.2287052,0.1779818,0.08895126,0.2512255,0.1862098,0.2006029,0.2295945,0.1208228,0.2195439,0.07481435,0.02844026,0.01169686,0.210153,0.1881534,0.2314648,0.2240938,0.1238319,0.2373223,0.07471028,0.05302515,0.1745043,0.2314648,0.04198585,0.0538026,0.06877413,0.03560623,0.1606861,Circuito integrado
0.4551044,0.1519594,0.2183974,0.09311137,0.2282922,0.1774283,0.169204,0.2282922,0.2047849,0.2282922,0.2063796,0.1013739,0.2206401,0.06949202,0.2250779,0.2206401,0.2103289,0.03420964,0.2077466,0.2510332,0.2206401,0.112445,0.1579001,0.129048,0.217353,0.2175602,0.1655983,0.1489687,0.1317788,0.06264777,0.217353,0.2341789,0.1973492,0.06157473,0.00954193,0.2206401,0.1819379,0.04939669,0.1257486,0.2146878,0.242489,0.03166778,0.06508121,0.1621165,0.2122391,0.07790863,0.04925838,0.1839819,0.09481222,0.1746845,Circuito integrado
0.4738263,0.06939664,0.108322,0.2009007,0.2140995,0.213634,0.1549298,0.171845,0.1769995,0.1338267,0.1236313,0.20535,0.2568628,0.1027664,0.187654,0.1246922,0.1919108,0.1095533,0.1994531,0.07683141,0.2557161,0.1314434,0.2110679,0.1018579,0.1822801,0.1190096,0.08794077,0.1263245,0.08935084,0.08712924,0.208814,0.1557286,0.2478999,0.1526247,0.009469185,0.1713239,0.1221889,0.08382962,0.245503,0.1436403,0.1536604,0.1242808,0.1053755,0.1348943,0.1427425,0.1104818,0.07222471,0.1797118,0.09472168,0.144086,Circuito integrado
0.3416326,0.1283062,0.1646694,0.1698634,0.2090742,0.1340113,0.1055896,0.1157392,0.1272665,0.1846828,0.2090742,0.1810936,0.2207885,0.1698055,0.1711514,0.1237112,0.1538464,0.1739939,0.1531514,0.1313216,0.2207885,0.1799197,0.2134891,0.2134891,0.1778245,0.1448162,0.2110502,0.1466788,0.2198832,0.1546039,0.2077892,0.1754212,0.2240162,0.1871859,0.003005416,0.1895511,0.1570717,0.127997,0.1925886,0.1281644,0.1978402,0.1608001,0.1595704,0.1945775,0.119831,0.2145452,0.2040999,0.1551671,0.1308969,0.1840466,Circuito integrado
0.54195,0.08585741,0.1559673,0.1220775,0.1782055,0.07800615,0.09107531,0.1901817,0.07745095,0.08973597,0.2104997,0.08051134,0.1842433,0.2426582,0.1432763,0.177769,0.2175228,0.1478343,0.2218997,0.1061951,0.1679351,0.3215404,0.1730745,0.05591549,0.1676762,0.3221043,0.06412374,0.1295179,0.04355093,0.04720419,0.1488287,0.3125259,0.1671104,0.1680972,0.003015357,0.1879274,0.04655857,0.05667702,0.1378848,0.1730968,0.3373372,0.08874475,0.0708379,0.1099061,0.07335535,0.06275479,0.03757852,0.2357912,0.1187184,0.1207225,Circuito integrado
0.3304696,0.1055726,0.1887874,0.116349,0.2191689,0.09300479,0.1115849,0.1561021,0.08474099,0.07492606,0.2191689,0.09711197,0.198686,0.2204688,0.2264717,0.1759625,0.2191689,0.2045847,0.2191689,0.07690623,0.2128123,0.2191689,0.2699165,0.09235734,0.1694619,0.2128123,0.09440572,0.1598355,0.08226327,0.1638919,0.2286227,0.2935537,0.1764319,0.2327314,0.005266862,0.2128123,0.1058518,0.1812652,0.1182615,0.1507946,0.2945472,0.1873678,0.1838315,0.1625477,0.06056924,0.1917821,0.2666791,0.2128123,0.1627151,0.1727503,Circuito integrado
0.3677321,0.1624106,0.168145,0.1026409,0.1900418,0.1701055,0.1311346,0.1729313,0.1261822,0.1620599,0.183417,0.1628654,0.1623439,0.1711638,0.1352172,0.1788642,0.1433174,0.2208027,0.1923746,0.1523516,0.1513055,0.18941,0.2073773,0.1498824,0.1580264,0.1646903,0.1578117,0.1244036,0.1457258,0.1255159,0.2023768,0.2190574,0.1567067,0.2076464,0.005957497,0.1451223,0.09367365,0.1795379,0.103826,0.1964205,0.2188416,0.2259798,0.1338839,0.1264848,0.1418781,0.1347597,0.1972239,0.2021294,0.2051536,0.1253679,Circuito integrado
0.271487,0.1181602,0.1246857,0.1169358,0.05461513,0.130048,0.1470199,0.1094451,0.1382185,0.2019837,0.06668665,0.1199531,0.09472456,0.2268375,0.09162004,0.09524489,0.05688099,0.297841,0.04771216,0.1120497,0.08789519,0.2475554,0.08860473,0.1756791,0.1123313,0.2541498,0.1766765,0.1512081,0.160377,0.1107625,0.06830055,0.2304631,0.1504359,0.2013863,0.002581242,0.06095435,0.06867641,0.1249307,0.1369488,0.2275409,0.2268375,0.2808889,0.1951904,0.1378765,0.1325555,0.1699197,0.1213152,0.2066284,0.2039658,0.1586506,Circuito integrado
0.3474308,0.06670378,0.0793556,0.06010694,0.2367666,0.1463114,0.1234998,0.056659,0.1571644,0.2160479,0.2367666,0.1288256,0.2087379,0.1909599,0.1140583,0.06162221,0.1976992,0.1196046,0.2367666,0.05631842,0.2239599,0.08806722,0.2286757,0.2286757,0.07957714,0.2151683,0.1908987,0.09162395,0.209945,0.1170949,0.2320116,0.2152909,0.2156286,0.161493,0.01220089,0.1695097,0.1191142,0.1088809,0.05117493,0.1892617,0.2205414,0.116061,0.161935,0.1498863,0.1009464,0.1720234,0.1388834,0.1797444,0.1663699,0.1845051,Circuito integrado
0.4129009,0.1291235,0.1618332,0.1665626,0.1411873,0.124351,0.2057139,0.1631428,0.2198388,0.1244767,0.1736696,0.1234768,0.1236747,0.2188691,0.1574726,0.1634141,0.1497966,0.2210307,0.1447851,0.08513564,0.1811091,0.2189044,0.2117293,0.1355438,0.1564113,0.2209215,0.1334944,0.1440413,0.1265219,0.1066051,0.1870786,0.1844141,0.1334226,0.2188691,0.005919611,0.1562268,0.1150487,0.102016,0.1213211,0.2209215,0.1739708,0.2210307,0.2210307,0.1449518,0.1235909,0.2238569,0.110597,0.2209215,0.2188691,0.1183247,Circuito integrado
0.3660462,0.1743055,0.1960488,0.1241997,0.1621037,0.2233153,0.1177912,0.2527762,0.2001891,0.07231921,0.2544707,0.1379141,0.2333517,0.08576733,0.189111,0.2179306,0.2544707,0.05902504,0.2544707,0.1658298,0.2333517,0.133334,0.2182995,0.06998833,0.1902218,0.127265,0.0809581,0.2490932,0.04940033,0.1020302,0.1336096,0.1863399,0.2184664,0.08357041,0.005679948,0.2333517,0.08319321,0.1265422,0.1707166,0.09645317,0.1892885,0.04576316,0.07066228,0.2045617,0.1421809,0.06634897,0.07696312,0.1295557,0.06160295,0.0667549,Circuito integrado
0.31278,0.2493326,0.129919,0.04124212,0.2308711,0.05697376,0.2091284,0.1657438,0.2493326,0.1395734,0.2308711,0.09312053,0.1576847,0.2240953,0.05080681,0.1369884,0.2308711,0.07598925,0.2308711,0.2495753,0.1834828,0.119631,0.2153693,0.1386604,0.174037,0.2233789,0.1512437,0.1045345,0.1387958,0.2141448,0.2230777,0.2016925,0.1345799,0.08580224,0.003115575,0.2233789,0.228458,0.1904436,0.04169015,0.2233789,0.1992342,0.1063955,0.1018547,0.1059869,0.2299904,0.1103725,0.1185244,0.1055918,0.3193473,0.1818921,Circuito integrado
0.4114025,0.2130153,0.2000024,0.1012117,0.1790303,0.1009237,0.13596,0.2197449,0.1273405,0.09628265,0.2197449,0.06605434,0.1620113,0.04953172,0.1200607,0.2316496,0.2197449,0.1174224,0.200477,0.208374,0.2316496,0.2197449,0.1595028,0.08902158,0.2088285,0.09898035,0.07275546,0.1221827,0.05251974,0.1011726,0.1393615,0.1803775,0.1182006,0.04584201,0.005447758,0.2316496,0.08458758,0.1105951,0.0866691,0.09729346,0.2772604,0.1087791,0.1176878,0.09184448,0.1308328,0.07489061,0.09440541,0.09636516,0.05068386,0.08180003,Circuito integrado
0.3499291,0.1763748,0.1136383,0.0484977,0.113074,0.0489989,0.1798986,0.1271707,0.1185216,0.137091,0.1837498,0.07994421,0.1750297,0.1762743,0.04851795,0.1070013,0.2189927,0.06655139,0.1448472,0.2095946,0.1814383,0.2189927,0.07336111,0.1589858,0.1418848,0.2147011,0.1306929,0.2189927,0.1160584,0.1342582,0.1083541,0.1955189,0.1808173,0.08675121,0.004494738,0.176497,0.1175135,0.1233188,0.07835407,0.2147011,0.2116646,0.06869782,0.06303122,0.2217826,0.1110687,0.06518312,0.1520374,0.126942,0.2150153,0.07780243,Circuito integrado
0.3805183,0.1913202,0.244654,0.1447573,0.1188355,0.1467502,0.1299507,0.2265432,0.109856,0.1170264,0.2213574,0.08675849,0.180255,0.09845628,0.1770483,0.2411073,0.2352225,0.08740545,0.2352225,0.256268,0.2411073,0.1316322,0.1587765,0.1148728,0.2663045,0.1053856,0.164963,0.1372744,0.1436744,0.06568369,0.1396242,0.1884114,0.244654,0.1163196,0.006744708,0.2411073,0.08383532,0.06654306,0.1662972,0.05312412,0.2226826,0.06758843,0.07105817,0.201536,0.121966,0.05557104,0.100877,0.1145559,0.05635695,0.06899489,Circuito integrado
0.3727228,0.1357713,0.1584782,0.1449601,0.1828398,0.1152096,0.1859285,0.1139594,0.1093054,0.1222663,0.1566252,0.06545968,0.1214534,0.2356981,0.1159305,0.133613,0.1930579,0.2438593,0.1214812,0.1430188,0.1793252,0.2204877,0.2438593,0.1484813,0.121518,0.2603166,0.1582782,0.2291899,0.1355319,0.1104099,0.1785718,0.1917685,0.1195322,0.1164227,0.008387608,0.2308057,0.1488159,0.1298115,0.1486873,0.2603166,0.2002642,0.1623914,0.2438593,0.2393318,0.1063802,0.2386461,0.08192305,0.113757,0.2356981,0.2332404,Circuito integrado
0.3337128,0.09385638,0.1544186,0.0961085,0.1446465,0.1208149,0.1800445,0.1510863,0.1323156,0.1391349,0.1056952,0.1373195,0.1175205,0.1508014,0.1247858,0.1531243,0.09899652,0.2206921,0.1613503,0.1434541,0.09383374,0.2102772,0.09038526,0.111117,0.1392134,0.2149897,0.1269369,0.1557542,0.1258225,0.1283705,0.1282902,0.1643691,0.129435,0.1664196,0.004246593,0.09782227,0.1864315,0.1591379,0.1164389,0.2149897,0.1909177,0.1905526,0.1719786,0.1533343,0.1403522,0.1835284,0.08214198,0.2149897,0.1756306,0.1950985,Circuito integrado
0.3183701,0.1162885,0.09690987,0.08023578,0.2073184,0.07568141,0.1145558,0.1101941,0.09902535,0.1270635,0.1836592,0.1412001,0.2098394,0.161114,0.1455825,0.1104596,0.2073184,0.2391736,0.2073184,0.1159083,0.2098394,0.1871621,0.2878179,0.1146529,0.09784719,0.1508587,0.1357742,0.1452076,0.1418382,0.1283591,0.209399,0.184142,0.2161442,0.1511342,0.002620142,0.2098394,0.1190144,0.1649371,0.08621775,0.1324072,0.2223143,0.1332911,0.1609161,0.138508,0.1094593,0.176093,0.1355182,0.141451,0.1386378,0.1602723,Circuito integrado
0.6928899,0.0811376,0.2102388,0.05200283,0.247466,0.05255495,0.06611598,0.168594,0.05436079,0.08371372,0.247466,0.04113985,0.2089164,0.2473833,0.1839629,0.1945022,0.247466,0.2719502,0.247466,0.07801349,0.1769849,0.1158728,0.2719502,0.09393572,0.1653344,0.1975287,0.1193963,0.1661008,0.0581281,0.03181702,0.2621257,0.3316325,0.2230482,0.1672317,0.002661983,0.2586274,0.06124984,0.1500613,0.04567936,0.1587562,0.2783072,0.2719502,0.2700769,0.1636889,0.05730411,0.2836215,0.08889726,0.1330229,0.2126405,0.1737205,Circuito integrado
0.5764554,0.08332314,0.09267512,0.08435714,0.2241681,0.1380983,0.1113823,0.09598198,0.09613296,0.02720312,0.2669561,0.1547959,0.1935815,0.2469994,0.2371216,0.08933299,0.2669561,0.1644539,0.215412,0.07445827,0.1839448,0.2669561,0.153417,0.05281685,0.07655416,0.2731038,0.04014563,0.1199679,0.05505931,0.06047112,0.2692822,0.2371216,0.203367,0.06039135,0.002585145,0.2731038,0.1635435,0.05447283,0.08123162,0.06699373,0.2469994,0.09607778,0.04622768,0.102951,0.1172571,0.05542417,0.0997234,0.05780909,0.06951172,0.04018734,Circuito integrado
0.3551138,0.05964032,0.06464839,0.07726748,0.2944451,0.1349481,0.06400368,0.06459833,0.2710198,0.08845393,0.1394636,0.04785873,0.2696057,0.2451136,0.1053977,0.07770268,0.1792408,0.2304216,0.2944451,0.1009484,0.2696057,0.06688343,0.2370462,0.04800837,0.05517184,0.2696057,0.1005266,0.0543053,0.05298817,0.112824,0.3017848,0.05301315,0.2781135,0.1063654,0.00681752,0.1656495,0.1139619,0.09625146,0.1463524,0.2696057,0.02994386,0.1602572,0.1064456,0.04892839,0.2486977,0.1111318,0.06264216,0.1658269,0.25966,0.0806191,Circuito integrado
0.8687971,0.1206532,0.0538858,0.07830411,0.1276312,0.0459416,0.08137883,0.1506095,0.1136424,0.04704545,0.2607159,0.05634493,0.2240498,0.3458543,0.09749246,0.09820563,0.2607159,0.04234485,0.1488643,0.08377339,0.2279125,0.2607159,0.1401363,0.01482391,0.05867192,0.2581787,0.02728066,0.1328752,0.02322875,0.1291923,0.0379099,0.3190698,0.1086126,0.0840284,0.001829874,0.2581787,0.06234228,0.1131992,0.06825922,0.2397898,0.3458543,0.01498726,0.02479694,0.07007515,0.1171943,0.1265548,0.06362909,0.1488093,0.1869556,0.03568246,Circuito integrado
0.8700637,0.09807884,0.1600287,0.1029098,0.208529,0.1335453,0.1142077,0.2025357,0.1364871,0.0971164,0.208529,0.09612835,0.2249529,0.1010569,0.1068435,0.170165,0.208529,0.1154066,0.208529,0.1370182,0.2249529,0.208529,0.1722637,0.06888592,0.2039128,0.1809933,0.06042238,0.1585922,0.04325723,0.04532926,0.2078795,0.2362892,0.2238777,0.1709317,0.00103376,0.1859839,0.08898347,0.04306381,0.1188803,0.09491742,0.2294962,0.09217717,0.1046276,0.1771484,0.1146512,0.07676902,0.06559376,0.2249529,0.04286037,0.1703149,Circuito integrado
0.7215907,0.06140535,0.1266798,0.05812655,0.1274115,0.1958794,0.04789002,0.3047782,0.2088828,0.06395705,0.1832271,0.06564093,0.2536382,0.1625549,0.1911357,0.1923828,0.2245294,0.03732175,0.1340783,0.07809678,0.2536382,0.1707034,0.09577063,0.03982629,0.1669712,0.2536382,0.1283292,0.3047782,0.04115856,0.09558733,0.08296731,0.1772947,0.216155,0.105666,0.004309621,0.1413588,0.2182599,0.09234889,0.0682174,0.2394873,0.1691302,0.03343533,0.02887902,0.2263071,0.1952855,0.03732058,0.06295051,0.2156761,0.1154483,0.06049805,Circuito integrado
0.3348372,0.09476687,0.1649208,0.09486201,0.1070114,0.1402467,0.1299434,0.1322607,0.1059094,0.1598027,0.1588663,0.1268703,0.198081,0.04856267,0.1368327,0.1270511,0.1630268,0.1342838,0.0876547,0.09410033,0.210568,0.2389634,0.1332728,0.1515416,0.1783842,0.07824985,0.1477809,0.1732623,0.12534,0.08290455,0.140444,0.1367165,0.273423,0.03034329,0.005212728,0.2005515,0.1131407,0.1014066,0.08076415,0.07207842,0.2171083,0.1295213,0.1410404,0.2279028,0.1081369,0.1332283,0.1290119,0.05101424,0.03968817,0.1640207,Circuito integrado
0.2588693,0.1044905,0.2105487,0.1862874,0.1799072,0.08013368,0.1388246,0.173409,0.1498577,0.2070693,0.154917,0.09679905,0.1191742,0.1235322,0.1314708,0.2170456,0.2070693,0.204189,0.2070693,0.09550067,0.1676574,0.1939322,0.2174493,0.2222183,0.1959912,0.09362701,0.2133698,0.1640155,0.2302989,0.102607,0.182232,0.1565662,0.1190668,0.1256309,0.006827318,0.2170456,0.1625668,0.1367462,0.1670699,0.1033966,0.2083783,0.1940398,0.1636936,0.1738341,0.1718667,0.1741809,0.1502789,0.09582973,0.1249087,0.1336953,Circuito integrado
0.5085757,0.07855713,0.1701678,0.1168487,0.09797506,0.1741405,0.1076088,0.2142702,0.1197114,0.131902,0.2142702,0.1311653,0.2278101,0.241291,0.1313635,0.1569445,0.2142702,0.2031845,0.09039111,0.08916125,0.2278101,0.2142702,0.1364062,0.2279028,0.2448761,0.1787847,0.1279944,0.2142702,0.1284402,0.1058801,0.1054154,0.2342978,0.2267273,0.09269813,0.002425418,0.2278101,0.05258495,0.1091552,0.1040895,0.1475234,0.241291,0.09978265,0.1136626,0.2448761,0.1023094,0.09953276,0.1556614,0.08948486,0.1505774,0.0817185,Circuito integrado
0.3350397,0.1235768,0.0331382,0.07601347,0.257225,0.1460416,0.1049704,0.08458238,0.2371888,0.1059347,0.2452036,0.1622801,0.3649867,0.3024111,0.2093786,0.04038491,0.2091142,0.08572761,0.257225,0.2169577,0.3649867,0.1090816,0.2353251,0.06244376,0.07194066,0.1845075,0.1344245,0.05748991,0.08548871,0.154137,0.2731765,0.168542,0.2927801,0.1119698,0.002585792,0.2483612,0.1977996,0.1227466,0.1560144,0.06324232,0.1640265,0.09131107,0.06560232,0.06112234,0.2230731,0.05743448,0.0969971,0.09525746,0.08769655,0.1077949,Circuito integrado
0.324735,0.07906624,0.05745298,0.08974148,0.2579224,0.1270148,0.08342304,0.1004937,0.1741601,0.08977931,0.2109735,0.1380034,0.3677213,0.1194286,0.1444222,0.06438465,0.2579224,0.08864301,0.2579224,0.1343098,0.3677213,0.1262486,0.2408125,0.06006262,0.09046908,0.05346873,0.1160376,0.08839078,0.07156817,0.1391496,0.2749426,0.1232839,0.3017796,0.06240175,0.003631218,0.2593954,0.1558514,0.1576191,0.1427301,0.06052189,0.05746064,0.08954565,0.06904752,0.08028296,0.2137063,0.07311477,0.08536863,0.04365745,0.08100829,0.1194378,Circuito integrado
0.446555,0.1050246,0.05921886,0.07977265,0.2747509,0.1718082,0.06427189,0.06538014,0.2218247,0.1159685,0.09530338,0.1479746,0.2504788,0.1694021,0.1597896,0.06761952,0.1134355,0.1099762,0.2747509,0.1652587,0.2504788,0.02699896,0.2304573,0.05684516,0.05345802,0.2504788,0.1246707,0.06597864,0.06187477,0.1811147,0.2634408,0.1202823,0.2620974,0.1823816,0.00384822,0.1495501,0.1299416,0.1661291,0.1107496,0.2504788,0.109399,0.09964374,0.1515831,0.06640767,0.2177907,0.1377665,0.07623146,0.2504788,0.1945048,0.2167712,Circuito integrado
0.3058792,0.1366522,0.1825769,0.1048887,0.2333751,0.1204161,0.1111001,0.1561199,0.1594494,0.1584342,0.1846257,0.1303015,0.1940807,0.08900184,0.09069316,0.1905289,0.1968703,0.1342864,0.2333751,0.1643967,0.193194,0.2016045,0.1307794,0.07205347,0.1496477,0.1468696,0.06658767,0.1582383,0.07285519,0.06641276,0.2266551,0.1467191,0.1884038,0.06220564,0.00247198,0.2027849,0.1587808,0.06401123,0.1497185,0.169245,0.2121835,0.07458081,0.09128089,0.1548321,0.2432273,0.09056569,0.05792771,0.1331984,0.06998295,0.1613163,Circuito integrado
0.3570964,0.07812116,0.09444705,0.08990198,0.2634184,0.10792,0.08274435,0.1263566,0.2123316,0.1130684,0.2634184,0.1338148,0.2308775,0.1309407,0.2082629,0.09072752,0.2634184,0.0337649,0.2634184,0.1438527,0.2308775,0.113272,0.2576661,0.07600781,0.1101218,0.2112347,0.09674263,0.1011009,0.0718284,0.1710172,0.2678082,0.1434795,0.2278673,0.1468068,0.001286035,0.2232813,0.197614,0.1604479,0.1106718,0.2302833,0.128485,0.03134353,0.02345664,0.09560619,0.2154421,0.04015486,0.06979044,0.2212555,0.1592398,0.06282546,Circuito integrado
0.6635344,0.06241448,0.1082881,0.06357535,0.1127262,0.05308662,0.0799025,0.1458497,0.03761723,0.08710693,0.1738852,0.08590311,0.154094,0.2009483,0.1379105,0.1180786,0.2306052,0.08637653,0.1309759,0.03098086,0.1673937,0.2693197,0.228862,0.04878647,0.1108968,0.2768664,0.04456032,0.1538252,0.05241169,0.07837865,0.08802285,0.2986051,0.1318767,0.1257325,0.001970462,0.1677061,0.06259768,0.08998252,0.04119793,0.2067889,0.3064432,0.05476066,0.05140187,0.1140612,0.01569225,0.07453322,0.03291633,0.2515841,0.09383942,0.0909546,Circuito integrado
0.2578524,0.2716815,0.132531,0.1603591,0.2384448,0.08620871,0.1686865,0.1585297,0.170031,0.1199721,0.0640946,0.2011657,0.2221717,0.1966601,0.03305143,0.1269327,0.06824978,0.1204744,0.2384448,0.2760932,0.1725694,0.2384448,0.3244974,0.06908748,0.1337667,0.2044822,0.1374346,0.167457,0.1020167,0.1221421,0.2470622,0.1148198,0.240447,0.2039132,0.002862936,0.05252409,0.07058414,0.126903,0.1834189,0.187022,0.1530522,0.07021943,0.0602057,0.1465455,0.2120355,0.0967643,0.09943406,0.2148361,0.1701486,0.1212209,Circuito integrado
0.3118576,0.1376018,0.2561122,0.2557869,0.2626362,0.1978443,0.2083664,0.2626362,0.1216092,0.2103515,0.1438503,0.2804901,0.1825095,0.05190384,0.2804901,0.2279236,0.1095935,0.03719265,0.1177907,0.1370524,0.1370292,0.1081573,0.274186,0.1601047,0.2368902,0.09825166,0.1963145,0.1133496,0.1515874,0.2142033,0.2368902,0.1844563,0.2090642,0.05763607,0.006408008,0.1513031,0.07737531,0.2122112,0.2413389,0.1571567,0.2379657,0.1163588,0.05362811,0.09963318,0.09665684,0.0544137,0.180981,0.07901309,0.09523559,0.1412866,Circuito integrado
0.3315264,0.1487575,0.2298158,0.2645154,0.2742032,0.2710545,0.08954812,0.2433264,0.05216902,0.1513373,0.1762981,0.2710545,0.2331472,0.03933298,0.2710545,0.2331472,0.1313004,0.02840335,0.1240214,0.1413328,0.1173955,0.05783568,0.2858697,0.09853716,0.2352325,0.06520174,0.1241959,0.1451884,0.08267509,0.1441096,0.2459916,0.1584212,0.2264843,0.07255538,0.0116964,0.1744317,0.05250048,0.1244572,0.2430608,0.1186221,0.2081065,0.07106302,0.0332847,0.1307489,0.04301246,0.03391686,0.2202551,0.1012965,0.05906765,0.1329113,Circuito integrado
0.4083351,0.2103419,0.2149227,0.1068802,0.2069077,0.1378694,0.1271218,0.1719487,0.1188804,0.1160458,0.2069077,0.145506,0.07997192,0.230927,0.2189042,0.1989877,0.2069077,0.2159802,0.2037299,0.1690767,0.08734125,0.1144327,0.2159802,0.1375216,0.1792109,0.2185593,0.138359,0.1229907,0.1448502,0.1107208,0.2063662,0.2008595,0.08336688,0.230927,0.00668191,0.205456,0.05920681,0.1249417,0.109706,0.2185593,0.2160984,0.1944774,0.2159802,0.1339895,0.1490458,0.2301267,0.2006065,0.2185593,0.230927,0.1153068,Circuito integrado
